artist_popularity,followers,genres,id,name
55,96824,"['swedish alternative rock', 'swedish eurodance']",20bAxKr0YrCvceZeLqs37e,Nomy
33,5582,['jazz violin'],3lWP7nrnwtWJFOANMDz0GJ,Regina Carter
41,3742,['country pop'],3JUsjiDq2ybY2zHQsMFTkb,High Dive Heart
45,4621,"['indie jazz', 'lo-fi house']",3yg8VEfEzpr8T9NkiEsycS,Jitwam
41,24448,[],2z3984YB48d3CFltzVlFYE,Raul Midon
60,74665,"['alternative country', 'deep new americana', 'folk', 'folk-pop', 'indie folk', 'new americana', 'outlaw country', 'roots rock', 'stomp and holler', 'texas country']",3Lg3FGwBxOGuefqekQzRUf,Jason Isbell and the 400 Unit
72,392234,['indie r&b'],1uiEZYehlNivdK3iQyAbye,Tom Misch
50,26465,[],3i67VvAwUlOKZa3fc75zs8,Elisabeth Leonskaja
24,707,['deep brazilian pop'],6NT1zFOeag6AsUyixUqWg2,Carol Saboya
38,1333,[],3f8yNgA4o9YVIq87Kv0O0S,Jeffrey East
55,6626,"['classical performance', 'classical piano']",2bMfnyPOgNaeK8WNnXNXud,Nikolai Lugansky
64,249363,"['adult standards', 'brill building pop', 'bubblegum pop', 'christmas', 'doo-wop', 'folk rock', 'motown', 'northern soul', 'rock-and-roll', 'rockabilly']",6mcrZQmgzFGRWf7C0SObou,Frankie Valli & The Four Seasons
36,4561,['vocal jazz'],6K6MsblQYdl29dlOgCKul2,Malene Mortensen
56,24151,"['classical performance', 'classical piano']",4EEQIAJoeN1V30MqFFtXxB,Murray Perahia
48,6803,"['alternative r&b', 'indie r&b', 'uk contemporary r&b']",2e0Bkreg0zzfE5umvfKQXf,Radiant Children
41,9345,['classical piano'],1T6BHJnhY5xIVvZKzV5f2u,YUNDI
26,2721,"['arab alternative', 'palestinian pop']",206CRJTxnXzOKrkZmZm9aw,Apo & the Apostles
53,13688,"['chamber pop', 'liverpool indie']",56GNqAFg9wJNTwcHsJhyS2,John Smith
4,27,[],1YBM8ESrjkE4hgpNUktUaK,Arletis
33,313,[],27Lo7MgYoKCW9KFoLcN0u6,Wolfram Schmitt-Leonardy
45,34888,"['arab folk', 'oud', 'palestinian pop', 'world fusion']",4TKtK5MMFFrQjhPvvu5YRI,Le Trio Joubran
31,4300,['danish indie pop'],3oM2douHxNqMYMbRNkT1tr,Jonah Blacksmith
38,135,[],1Sx36c12X39Dnwp3NHRgsJ,Djemeia
30,12,[],7uHYhThJnXYNiFa3dCXwyj,Katia Bronska
50,8920,"['k-indie', 'k-pop', 'korean pop']",0jUn8CXobOt0IixyR72una,Rothy
10,31,['palestinian pop'],5DFpEJYHAfReM6SW58FjJo,Haya Zaatry & Ghanni 3an Ta3rif
44,17444,"['australian alternative rock', 'australian indie', 'australian indigenous', 'australian singer-songwriter']",35l8C1gkJPCOqrVPiCiICR,Dan Sultan
38,1549,['alternative r&b'],0AAwRFgXtxXhHbiMS9W9DL,Aolani
53,90836,"['indie rock', 'modern rock']",4LlDtNr8qFwhrT8eL2wzH4,The Hoosiers
44,8555,"['k-indie', 'k-pop', 'korean pop']",6pU8o91xAS0aWNjj06nQSU,Kassy
11,197,['palestinian pop'],55i9BCSrp3BR4Ssg5pKflW,SAZ
42,10654,['traditional scottish folk'],36CTt0jf6A3huRPr0lupzP,Skipinnish
46,1370,['jazz trumpet'],7j8hJ3AUvRVQp2J4eFxjVi,Farnell Newton
54,126048,['k-pop'],24nUVBIlCGi4twz4nYxJum,fromis_9
22,156,"['arab pop', 'palestinian pop']",7ebJOxmLajpGa6gHPjQtgU,Haitham Shomali
21,1627,['pei indie'],4gZtV1nuk1bKHFm1H7hgvO,Irish Mythen
29,6,[],0X5tY0q6xWGds5Rehgam17,Lahva
46,41689,"['britpop', 'indie rock', 'sheffield indie']",14GEKKALFIO2oB9IdGXg2e,Reverend And The Makers
61,303255,"['k-indie', 'k-pop', 'korean pop']",4k5fFEYgkWYrYvtOK3zVBl,Bolbbalgan4
28,2261,"['arabic hip hop', 'palestinian pop']",4A5OCxQdnfyO73y9Kgoc30,Tamer Nafar
36,10175,"['canadian folk', 'canadian indie']",4ll7UpFe9fDtA0g16Vgf5L,Jenn Grant
60,46367,"['indie r&b', 'uk contemporary r&b']",5LuLeXlnT2jFxbx7Cg7j88,Ady Suleiman
49,68608,"['classic swedish pop', 'europop', 'swedish pop']",7rZYHhxGKbe1XepzlpDlKm,Lena Philipsson
29,537,[],3yvJrrnTj0rlI3DJ8NMnKH,Kang Min Hee
45,20337,"['arab pop', 'palestinian pop']",0IjIdnhlsKfAfOl5ph5TsE,Mohammad Assaf
9,393,['finnish folk'],4IfPb99Q6EIAGqE1w9Gw4q,Maija Kauhanen
59,499049,"['francoton', 'french hip hop', 'french pop', 'rap conscient', 'trap francais']",4vnmifnGOeRXfNTRtgd4Tj,Sexion D'Assaut
53,809352,"['electropop', 'europop', 'eurovision', 'swedish pop']",49aaHxvAJ0tCh0F15OnwIl,Loreen
19,254,[],3bQMUdVX57Ek5yRmJB0Vdr,Yeim
30,16106,"['arab alternative', 'arabic hip hop', 'palestinian pop']",5DOOqoefvhVdksKzrvA30t,El Far3i
40,2522,[],1SpzQuXJJE3ybYH4ej5D5F,Ayna
70,524712,"['dance pop', 'electropop', 'pop', 'scandipop', 'swedish electropop', 'swedish pop']",6UE7nl9mha6s8z0wFQFIZ2,Robyn
30,4211,['k-indie'],11qpyBQPfAaKnNQY43Mj0O,Today's hot song
4,6,[],5YoTAIhkTiNIyq1VkGzImZ,Abu Baker
63,55480,"['deep groove house', 'edm', 'house', 'tropical house']",4WUGQykLBGFfsl0Qjl6TDM,The Magician
59,74254,"['italian alternative', 'italian hip hop', 'italian underground hip hop']",5DkmrXKeWgDS86KKEw45o6,Rancore
38,4075,"['k-indie', 'k-pop', 'korean pop']",4GAVUIrGNz35VbCFfHTsca,Saevom
4,2,[],2WyaIAClFAFlQS1KasfNH1,Shahd Hammad
47,20920,['pop quebecois'],1BmW7gk5sNUff7U3JEWqxa,Marie-Mai
58,327271,"['italian arena pop', 'italian hip hop', 'rome indie']",5tBnK7LvBMgvkXuePtfywp,lowlow
57,306320,"['dance pop', 'j-idol', 'j-pop', 'k-pop', 'korean pop']",4muJrGMndyYWqZtfk8OWy4,BoA
39,2041,['palestinian pop'],2TcwAXvlfUoL1QPBC2qmIR,Eyad Tannous
60,283604,"['francoton', 'french pop']",0FEJqmeLRzsXj8hgcZaAyB,Indila
46,55640,"['k-indie', 'k-pop', 'korean pop']",6tvrEIVX5eKJlipdzt11wi,Park Boram
52,390697,"['italian arena pop', 'italian pop']",1DyU8JVejfDzqXo9x2mFfQ,RIKI
56,32651,[],0tkHE1pQ5ZCgQb8WZ0ba79,Gaeko
62,912977,['sertanejo pop'],7cmuxPnXRJxwuYDHfbD8Eu,Zé Felipe
61,143401,"['album rock', 'art rock', 'blues-rock', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'glam rock', 'hard rock', 'mellow gold', 'power pop', 'protopunk', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'southern rock']",3v4feUQnU3VEUqFrjmtekL,Faces
22,101,[],6ay9YyFyAgf6eORHdLKKDf,HAIL 헤일
68,665157,"['latin arena pop', 'latin pop', 'latin viral pop', 'spanish pop']",2bxxlINUlcMQQb39K7IopR,Abraham Mateo
66,1563418,"['blues-rock', 'classic rock', 'psychedelic rock', 'rock']",4NgfOZCL9Ml67xzM0xzIvC,Janis Joplin
51,11372,"['bass house', 'deep groove house', 'funky tech house', 'greek house', 'house', 'minimal tech house', 'minimal techno', 'tech house']",3m5g6NUg2akZ9Vv9D8GYBf,Mihalis Safras
47,48252,"['alternative country', 'art rock', 'country rock', 'folk', 'folk rock', 'jangle pop', 'power pop', 'pub rock', 'roots rock', 'singer-songwriter']",3BqaUtuQmqIHg7B5Bc7fP7,Nick Lowe
29,335,[],5Q9fyaoh5FFG2EtEJtsHK1,Federico Ambrosi
41,6443,['moombahton'],3WpKPMVsMAMnTkYUmymXlI,Maluca
41,7725,"['house', 'italian tech house']",7xo0kZGwplHhSh8ORbToS8,Flashmob
44,16639,[],4xM4nZLhGE0pMKbXA08s6A,No Wyld
57,150560,"['album rock', 'art rock', 'british blues', 'classic rock', 'hard rock', 'progressive rock', 'rock', 'symphonic rock']",2utNxkLhreF1oIfO8kQT3q,Manfred Mann's Earth Band
31,1403,[],0eWRTAqa2LtWcunkLFL4sS,Return Of The Jaded
64,361510,"['italian arena pop', 'italian hip hop', 'rap napoletano']",0L1f9i3L3fkMNENljDOsjG,Rocco Hunt
70,904299,"['album rock', 'classic rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",4tX2TplrkIP4v05BNC903e,Tom Petty and the Heartbreakers
67,2226872,"['brazilian rock', 'folk brasileiro', 'mpb', 'nova mpb']",4iWkwAVzssjb8XgxdoOL6M,Tiago Iorc
79,5217595,"['boy band', 'latin', 'latin pop', 'pop', 'reggaeton', 'tropical']",0eecdvMrqBftK0M1VKhaF4,CNCO
37,3129,['trap soul'],7gvJCmaQhMlqFpXCaz9o3l,7AM
59,208057,"['album rock', 'art rock', 'blues-rock', 'classic canadian rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'southern rock']",0cQuYRSzlItquYxsQKDvVc,The Guess Who
58,215703,"['art rock', 'britpop', 'dance rock', 'glam rock', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'protopunk', 'pub rock', 'punk', 'rock', 'ska', 'uk post-punk', 'zolo']",0RUEHcBiENFEqxgicqS2ig,The Stranglers
70,661665,"['bachata', 'latin', 'latin pop', 'tropical']",6BeO1KuAWBqFriL1mLHtNc,Leslie Grace
53,80966,"['album rock', 'art rock', 'blues-rock', 'british blues', 'classic rock', 'folk rock', 'glam rock', 'hard rock', 'power pop', 'protopunk', 'psychedelic rock', 'pub rock', 'rock', 'roots rock']",6ysQi6NI88X627t2srsWz6,Mott The Hoople
58,10735,"['danish hip hop', 'danish pop']",3L1jDbMK9J4Rd6XVv0KDjS,ATYPISK
68,1316735,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",3CkvROUTQ6nRi9yQOcsB50,Genesis
51,147926,"['alternative rock', 'dance rock', 'garage rock', 'gothic rock', 'new wave', 'post-punk', 'pub rock', 'punk', 'punk blues', 'uk post-punk']",6VeL8VhaMjHTPc5uovFl3h,The Damned
50,76026,"['afrobeat', 'ethio-jazz', 'funk', 'instrumental funk', 'soul']",5q4eLKmqFVP0xII8087PHz,The Budos Band
47,88731,"['oi', 'pub rock', 'punk', 'ska']",2bt3I0VkmYuPvP57sxokab,Stiff Little Fingers
37,3710,"['christian hip hop', 'christian trap', 'rap cristiano']",0sgZD5vkGo0IsvDIR6Orli,Charles Goose
59,23295,['dutch hip hop'],45eUXWgwkv92uAk1KQFI6D,Jozo
60,63109,"['classical', 'classical performance', 'orchestral performance']",78sEozQOEJxzXegUuqRSgH,Daniel Barenboim
31,12908,"['afrobeat', 'ethio-jazz']",5zcJp5jvssOgZXcxI1wuWe,The Shaolin Afronauts
42,9923,"['glam rock', 'pub rock']",57YVY9QP1mhqc51WqHln0e,Tom Robinson Band
45,883,"['dutch pop', 'rif']",3ywMYRcLXJiqbgUfcJZVbU,Souff
21,854,['latin classical'],7vaQnHl1Lilh5EtrWX36YP,Maximo Diego Pujol
22,2279,['afrobeat'],5vGu21AjbS8AR9A1Ivgl5j,Chicago Afrobeat Project
32,16329,"['garage punk', 'hardcore punk', 'post-punk', 'pub rock', 'punk', 'uk post-punk']",3LttNNESJjyvswWk4Asvha,The Adverts
38,10331,"['ccm', 'christian pop']",6pLDSW3de0uRB6cP30krKv,Joshua Micah
47,8676,['dutch hip hop'],7bbzOJyYWRp0cef7NpIClP,Yung Nnelg
31,5012,['latin classical'],08yq6CRUV0KSOn1J3t3vZk,Alberto Ginastera
20,56,['classic afrobeat'],78qlfsD6MuIyf7g2krns0Q,The Barbecues
56,46668,"['dutch hip hop', 'dutch pop']",6Ul16nbSefjbgfpDz2k9il,Leafs
17,73,[],6cRtd92bKu8M5XBPzBnXJN,Orquesta Ciudad De Granada
22,814,['classic afrobeat'],6piO8ZWHA7dIj5hipFpNna,Tunji Oyelana
23,4011,['synthpop'],6y1jbhyM2QbpU3Bm8Z8fbe,The Normal
42,1025,[],4g5oZpDOgN4hVwCS93BcXh,Brunelle
61,74660,['dutch hip hop'],4hKoG9QvxsFDLIntc6tZ0g,Jacin Trill
44,19705,"['classic soundtrack', 'latin classical', 'latin soundtrack', 'lounge', 'theme']",39iHRO9MH9To3gjW7wqaW1,Lalo Schifrin
22,210,['classic afrobeat'],53zndoyLuGS5qYhiDDLxOG,Afro Cult Foundation
48,7975,[],1IFAU4mznUcfPVP9z2c24N,Daecolm
23,34,[],2kW7q2PO7wRijHo8UwOTfZ,Yasz
21,1683,"['classical guitar', 'latin classical']",3PCmED1ckvLHpYTJ8VuX7N,Jorge Morel
25,54,[],46Pap4jIA8XVNsXfcY2TP3,Okwei V Odili
34,18908,"['oi', 'pub rock', 'punk']",14IKysoZ0qyGRsIiTk1Ase,999
33,45,[],338j0m7XOu06YoJ04kvwgU,Auki
6,52,[],1syXFe2YhacKBSRRpFJDRL,Max Bonnay
18,2,[],3zSsXf9i0QRMEErGzer7Di,and His Atomic Dance Band of Aba
40,2393,['deep melodic euro house'],0IqCqFDl6mgrx51AsrTxBj,Andy Bros
61,12759,['dutch hip hop'],3n51Vz9Zb9aFmoXmXZ50El,Henkie T
42,1299,"['classical mezzo-soprano', 'classical performance', 'opera']",1Lq2OVm5zTJ4hDGWn2T0D0,Bernarda Fink
19,34,['rare groove'],11E58RQVNMMzzBWpi8J2rW,Sahara All Stars Band Jos.
26,764,[],5rzLwPhUU0Fh8KEM021KHa,Vhyce
69,662730,"['australian pop', 'dance pop', 'indie cafe pop', 'neo mellow', 'pop', 'post-teen pop', 'viral pop']",58MLl9nC29IXbE4nEtuoP2,Alex & Sierra
66,30274,['dutch hip hop'],4iCzh7b2cLbHVsPOwhr8W0,JoeyAK
2,1,[],53IEOfnCBvU6jJRl1GSXfd,Cuarteto Koh-I-Noor
48,24263,"['afrobeats', 'afropop', 'azontobeats', 'nigerian hip hop', 'nigerian pop']",2IK173RXLiCSQ8fhDlAb3s,Adekunle Gold
41,860,[],4Sh3sUk5Pq69gqPHT89aCc,Lazarusman
56,27593,"['catstep', 'chillstep']",3CiuuHKIxxJPoNRvF94GtR,Veela
65,132698,"['dutch hip hop', 'dutch pop', 'dutch rock']",5quv5QEyL2XAloebaau69m,Ali B
12,1581,"['acousmatic', 'avant-garde', 'contemporary classical', 'free improvisation', 'latin classical', 'musique concrete']",0IdJUMh8xVuehu7qlMcDth,Mauricio Kagel
50,17395,"['afro house', 'deep disco house', 'deep euro house', 'deep melodic euro house', 'microhouse', 'minimal tech house', 'minimal techno', 'tech house']",08jywfUS0hp8XYlYs0cvz8,Rampa
49,59235,"['channel pop', 'viral pop']",2iTiSaR023IikZDaOfEIRR,Chester See
69,192100,['dutch hip hop'],6INEFmHKLhMIJAQzHUBAMd,Lijpe
45,130,[],17j76HY95VIurKlkrl20mD,Anjei
73,468204,"['dutch hip hop', 'dutch pop']",5eir5zFJpES4j7gsymbVyl,Ronnie Flex
55,25095,"['acid house', 'chicago house', 'deep groove house', 'deep house', 'disco house', 'diva house', 'funky tech house', 'hip house', 'house', 'speed garage', 'tech house', 'tribal house', 'vocal house']",3dE92yGWcrboP1kC5SWyqu,Todd Terry
46,2889,[],3kPJcvGPY8OLT0W554sF9P,Cry
27,1437,[],0jj7B4Q0qdWkrydEc3bwfk,Grand Theft Auto III
65,268717,"['adult standards', 'dance rock', 'disco', 'girl group', 'hi-nrg', 'mellow gold', 'motown', 'new wave pop', 'post-disco', 'quiet storm', 'soft rock']",2kreKea2n96dXjcyAU9j5N,The Pointer Sisters
63,18464,"['deep melodic euro house', 'house', 'progressive house', 'tech house']",532SqCIYmJyXEdEiCJLgYG,Cristoph
59,201530,"['chanson', 'french pop', 'french reggae', 'french rock']",15uNxh8omvRvH71kcdIe2r,Renaud
60,16178,"['dutch hip hop', 'dutch pop']",3ZZlaq6tv1IcMjNtrZpsLd,BKO
53,127187,"['deep euro house', 'deep melodic euro house', 'german techno', 'microhouse', 'minimal techno', 'tech house']",2nq2BeSbzExGAv3Y4HgUf7,Stephan Bodzin
71,151866,"['dutch hip hop', 'dutch pop']",5adKMaYrGOMyOfnbiLPuHg,Jonna Fraser
33,3491,[],0dEvx7Y18jVslvbP4IksQl,The Chakachas
34,4181,"['deep soul house', 'float house']",0oGnYXdjbDTggEWk0ckmQU,Andy Hart
52,83957,"['chanson', 'french pop', 'french rock']",5skauLarl8sqqUFypECtP4,Michel Berger
63,35968,['dutch hip hop'],0rQ69yrbz7CeUmXUn1beIj,Esko
24,197,[],4gQR87vr9Dgq29kieORhII,Da Shootaz
53,1588,['beach house'],76o3uKSJd1sNG1SobShuvz,Tekkla
48,46,[],0yZtrEIjvzoZSNoSNrY5Gj,Drechter
28,3495,"['classic swedish pop', 'swedish alternative rock']",3ryhASM97ALIDF5XtPsCgm,Mats Ronander
62,207658,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0I5HubncQ8E1MFZOlPDY4J,Trinidad James
51,19226,"['deep euro house', 'deep melodic euro house', 'tech house']",27j5PRcPefcI6q8as58zWF,Mollono.Bass
61,167257,"['dance rock', 'europop', 'new romantic', 'new wave pop', 'soft rock', 'synthpop']",4463nfFMmK1cwAWBQDwT5e,Laura Branigan
49,10770,['dutch hip hop'],5xI2wCNNCEJClRVASUysAh,Sam J'taime
26,882,[],1PvpYinFtAKzF8LsOYjBTv,Landslaget
61,121893,"['alternative r&b', 'escape room', 'indie r&b', 'trap queen', 'uk alternative hip hop']",6eXZu6O7nAUA5z6vLV8NKI,Little Simz
66,296196,"['adult standards', 'disco', 'jazz funk', 'jazz guitar', 'motown', 'quiet storm', 'smooth jazz', 'soft rock', 'soul jazz']",4N8BwYTEC6XqykGvXXlmfv,George Benson
65,68676,"['dutch hip hop', 'dutch pop']",2NFWbreVmIEJG0iqIvLDOI,Bokoesam
49,52002,['classic swedish pop'],0PXQ16KY3iwdfvluCikdn0,Björn Afzelius
62,80879,"['nyc rap', 'trap music', 'underground hip hop', 'vapor trap']",2HO2kO7O5gEnM91dhobllP,Smooky MarGielaa
20,73,[],7ygltu8PupfQqzzDfKVfqx,Lou Asril
51,20468,['vapor trap'],4Y9WLkcmY5hFef5bFV8gNf,Suigeneris
53,131,[],70x6g1aGW7vp7yg0BzzzVW,Lhast
60,13784,"['underground hip hop', 'vapor trap']",2tMOCIpxj6jwM9e6pmwGiP,KEY
37,1227,[],76O0DRobXGao078KT0xci8,J.Lamotta
19,624,['depressive black metal'],2CKIBVG6bW8c3sZ96AZWav,Cry
46,661,['funk ostentacao'],3MSqfnvBVsuUasELt0gFOE,MC Zuka
44,17856,[],3XRvpMCFnLf5pF3uiiuLfY,A$AP TyY
46,3283,[],1mOiWC7OH9ANUtt3vd0A10,Shuko
31,324,[],7x8NAk8hz9zl6lFwJLvDDL,GRGY
57,36427,"['batida', 'funana', 'portuguese pop']",7BWNRZyZ9mhgp5t0m7Ny0n,Deejay Telio
47,124232,"['anime', 'anime rock', 'j-division', 'j-pop']",7qpGWSiolU9E5WbkvTaMDd,CHiCO with HoneyWorks
47,3340,['chillhop'],0SIxAAknV8iR2jHcQJ9Sfn,Ruck P
48,73223,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop']",0f3kLT4wvi2mFHlHJgV8Hl,Kajagoogoo
55,209841,"['deep indian pop', 'desi', 'desi hip hop', 'filmi', 'indian pop', 'modern bollywood', 'sufi']",1SJOL9HJ08YOn92lFcYf8a,Shankar Mahadevan
54,3643,[],3uFX3kMxtOUFMDaJoFPJwo,Deedz B
14,58,[],04Mv3u36EMgMH1o9ahhRYL,ELISA connect EFP
47,56,[],72tEiyi2FPdbsbJEoXUgbc,Jordan Robertson
45,27108,"['new romantic', 'new wave pop']",1WQky50vkzSvSCUl0ejWqb,Matt Bianco
15,267,[],3t6Iq4sqaGgmJfJLR199If,Saif Ali Khan
50,91429,"['anime', 'anime score', 'j-pop', 'j-rock', 'otacore']",2otsTXVV2ZWZ8T5LPzsBhy,Kalafina
45,640,['jazz boom bap'],79U1adgS3jIlP28wwMHqGJ,Mr. Käfer
43,35454,['freestyle'],2The4Ur661sLPGndcUuuLu,Nu Shooz
1,291,[],2atgwjlj20NuyANzp32lH8,Preity Zinta
76,1052219,"['album rock', 'canadian pop', 'classic canadian rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",3Z02hBLubJxuFJfhacLSDc,Bryan Adams
45,76513,"['alt-idol', 'anime', 'denpa-kei', 'idol rock', 'j-idol', 'j-pop']",3Zl0EsuYV23OgNw6WqGelN,Momoiro Clover Z
45,7743,"['indie jazz', 'neo r&b']",3JWTfcIZq4OUdC6oBunofK,Otis Junior
8,51,[],5I2GgL96SWyXiRUVWls8pJ,Stargo
0,2,[],4a1hMKzqWTb1D947JTEnVT,Siddharth Narayan
55,68616,"['chanson', 'french pop', 'french rock']",4zxH2Yu5AvPNRdEDBz120D,Véronique Sanson
53,146990,"['anime', 'anime rock', 'anime score', 'j-pop', 'otacore']",18moNotPmBWa2YZtRnIoZ3,Eir Aoi
40,499,[],18w0RnrEkEovXUeERXyD6q,Tohaj
50,31450,"['j-rap', 'japanese city pop', 'japanese r&b']",1mN9lPKzTRTOop4u7S1Uy9,iri
46,10305,['chanson'],5KnLt0VENhwsfmQL3y2nsY,Michel Fugain & Le Big Bazar
48,93169,"['anime', 'anime rock', 'j-pop', 'j-rock']",1CWmF1EcrKoWIbZt9Ivfg2,BLUE ENCOUNT
49,36834,"['j-pop', 'japanese r&b']",2UmhByzSum8X2lQZ7pWvWp,RIRI
62,404573,"['desi', 'desi hip hop', 'filmi', 'indian pop', 'modern bollywood', 'sufi']",0oOet2f43PA68X5RxKobEy,Shreya Ghoshal
31,6487,['denpa-kei'],2lX4klkpALsA3vts9032jP,AOP
31,598,[],3XKjnZiVficB2upo7WiYNt,Fuchy
18,420,[],2cqMRRB44CiT5iZPJQFS8M,YARUNE SONOUCHI
0,1,[],5WJeXR9bK1uONIf6PBACIu,Boman Irani
58,106778,"['rap catalan', 'trap espanol']",4F4pp8NUW08JuXwnoxglpN,Bad Gyal
35,1232,['indie r&b'],6MxR3Hjf2uTSew9wmKbOwO,C.S. Armstrong
52,166925,"['anime', 'idol rock', 'j-idol', 'j-pop']",01wau5CL3Z1vfJJWkzBkqg,AKB48
12,99,[],3Gi5WZ5YvHYmSlWn7tq3kd,Sanjay Dutt
24,2748,"['classic garage rock', 'freakbeat', 'protopunk', 'psychedelic rock']",2VbMLDe7SzaN1Pw1hFMgva,Tomorrow
57,1305,"['beach house', 'deep tropical house', 'tropical house']",0sv3Ei5QResLibVKGeW1HM,Crade
57,268187,"['anime', 'j-idol', 'j-pop', 'j-poprock', 'j-rock']",5YneEA2nLtAhkD5t2769lZ,Ikimonogakari
41,231,['filmi'],4DqSAnlpn10M4pHUFPEt4E,Blaaze
62,1373,['focus'],71mFIlyvSib2V4MnPKERi2,Binary One
46,116,[],0c21nAIJylwTFdGoNbWvCC,Bobby Strand
51,175,[],3MK71khOrqZwGpyfYzwKXR,Jones Meadow
21,3140,['j-division'],0muLFXCuJkwVq8JBMmiips,Chiaki Ito
48,15156,"['deep indian pop', 'desi hip hop', 'filmi', 'modern bollywood']",7FaGCZiP3s6X7jQTB8EhfI,Naresh Iyer
52,19,[],6eGKvCZdc06HkiwZKFlcBY,Tejal Yann
64,144302,"['anthem worship', 'ccm', 'christian uplift', 'deep ccm', 'indiecoustica', 'world worship', 'worship']",4YCpRzudpG6AeE0IvCjiGo,United Pursuit
52,5554,[],4IbUky1dWqlyVlMMTJXPI5,King Henry
25,707,[],0vmDmyY6q6ALXjlONSf7kO,琴音
15,50,[],3ZQ3NPlEDETPGdNGppwaN1,Kadir
54,48,['focus'],4wHW2mQQfB57p5IEdhB4SI,Emblemic X
69,1584494,['banda'],2Lxa3SFNEW0alfRvtdXOul,Ariel Camacho y Los Plebes Del Rancho
47,719,[],65MgUqIcVcBgvNlx8MiPmP,Emma Brammer
25,808,['j-dance'],5DdX6WAZixq5ZN5eGg068D,ASOBOiSM
33,1159,['filmi'],4Z0t0LHjOjFRiv0mjBw206,Aditya Narayan
65,581,['focus'],2YX3ZumDhRfswphqHPGL59,Dream Runner
56,296267,"['banda', 'regional mexican', 'regional mexican pop']",5Pb066owdc1LPXDf6Xs8Rm,Kevin Ortiz
43,63,[],1pXiPaET5zZBfoFqJeXpni,Damon Scott
9,1,[],3tUZPCDePTarGkVMgNEue5,Sapna Mukharji
37,5,[],1wrKAWlJXtkD5eVfAa5IJi,Richard Ramsey
49,3316,['chill lounge'],5tOiT7pdFoQN3hf2OWj2fv,Schwarz & Funk
29,2258,['idol rock'],38ekEKl28kPuKUoQqSFlKi,Mashinomi
3,69,[],21UTmpF4VF2E5Rf1tNnkZN,Juhi Chawla
61,2096,['focus'],1X1f0eZsNTvUUZ48ZGmFtd,Deep Watch
40,36,[],0jMPTOPzcImbevVlAoB31K,indigos paradise
36,8323,['j-division'],4aJOCsyxr9bOooJDwmXUwX,Ami Sakaguchi
20,1015,[],4oKJ5JKPHMQQnHyqLDTx2O,Kajol
44,798,[],59owjCXNBMPaU2YqQf8jbl,Cristian Poow
44,16720,[],7eX8mTJPAukkgwgRvwrgFC,NakamuraEmi
24,91,['kizomba'],7gA9sI83AELpIMkrxxmgPs,Bela
42,108,[],6kndrupH2JaLYqh1wBKGar,Berlioz
43,742,[],2L6tFQkfIxssirVgyNtVaL,Adam Stacks
32,3581,['anime rock'],3kcuGX6Jv5AOsJQTQGxoYL,ЯeaL
28,123,[],6lpXKoHUzxZc5PwyS6cu4C,Poornima
63,128,[],5gtNVNylJUg6NfvM0LjLtr,Intentional Vibes
48,21626,"['deep house', 'nu disco']",4UW65n6QZ8YmanLPuUXVui,Lovebirds
19,417,[],3ncARjIEl4SrcrnpOIV5CO,スピラ・スピカ
4,2,[],1o7ScaeJ5vXLz008YteiTu,Behroze Chatterjee
51,392,"['atmosphere', 'focus']",2hoYdIIKopoBO1KV3QvK1r,Tokyo Atmospheres
38,12,[],5HPcMVzRD40VXSDzv4WqyQ,Coquinio
45,28498,[],0NZsNnETGPWLKJj2Y0vpBx,CHAI
45,38506,"['desi', 'desi hip hop', 'filmi', 'indian pop', 'modern bollywood', 'sufi']",3xU8YsNNkmWSPewlB18NUz,Harshdeep Kaur
37,235,[],2QRIqAOdxx3sRm4WYikdgn,Abandonada
31,82,[],0Vox2K7dpTsHq004KMQiuJ,Ercos Blanka
25,2008,[],2C1txvaUAQoIuXPo2abhnC,Deep Jahi
62,220392,"['alternative dance', 'alternative rock', 'art pop', 'atlanta indie', 'chamber pop', 'chamber psych', 'chillwave', 'dance-punk', 'dream pop', 'experimental rock', 'folk-pop', 'freak folk', 'garage psych', 'indie folk', 'indie pop', 'indie rock', 'indietronica', 'lo-fi', 'modern rock', 'neo-psychedelic', 'new rave', 'new wave', 'noise pop', 'noise rock', 'nu gaze', 'preverb', 'shoegaze', 'slow core']",38zTZcuN7nFvVJ6auhc6V3,Deerhunter
46,48,['focus'],5RaLKI69vFuDjjfBPllJzI,SIMO
69,327370,['atl hip hop'],5nLYd9ST4Cnwy6NHaCxbj8,CeeLo Green
46,110457,"['balkan brass', 'gypsy punk', 'world fusion']",2rmMyZC0sUD1a3jkDxp7iY,Balkan Beat Box
